306.1239411 +16.7621686     103328.1     286.3966 hatp23b.00000110.out.fits	02:49:27.505        	
306.1239472 +16.7621862     102345.8     286.0795 hatp23b.00000111.out.fits	02:50:32.288        	
306.1239674 +16.7621823     103061.2     286.5317 hatp23b.00000112.out.fits	02:51:37.054        	
306.1239541 +16.7621726     102686.9     286.2006 hatp23b.00000113.out.fits	02:52:41.836        	
306.1239542 +16.7621780       102646     286.4562 hatp23b.00000114.out.fits	02:53:46.587        	
306.1239577 +16.7621807     102945.2     286.9584 hatp23b.00000115.out.fits	02:54:51.369        	
306.1239604 +16.7621658     101570.1     285.8936 hatp23b.00000116.out.fits	02:55:56.198        	
306.1239409 +16.7621654     102023.4     286.2693 hatp23b.00000117.out.fits	02:57:00.981        	
306.1239386 +16.7621684     102553.7     286.2935 hatp23b.00000118.out.fits	02:58:05.763        	
306.1239416 +16.7621657     101801.6     285.9516 hatp23b.00000119.out.fits	02:59:10.545        	
306.1239571 +16.7621825       101933     286.4866 hatp23b.00000120.out.fits	03:00:15.326        	
306.1239954 +16.7622397     100719.8     285.3772 hatp23b.00000121.out.fits	03:01:20.108        	
306.1239652 +16.7622028       102453     286.2717 hatp23b.00000122.out.fits	03:02:24.874        	
306.1239911 +16.7621997     102792.6     292.4781 hatp23b.00000123.out.fits	03:03:29.656        	
306.1239593 +16.7621768     100800.9     285.9485 hatp23b.00000124.out.fits	03:04:34.438        	
306.1239757 +16.7621942       102011     285.5458 hatp23b.00000125.out.fits	03:05:39.251        	
306.1239689 +16.7621903     103153.6     287.0847 hatp23b.00000126.out.fits	03:06:44.032        	
306.1239809 +16.7621986     102810.3     286.9792 hatp23b.00000127.out.fits	03:07:48.829        	
306.1239684 +16.7621848     100253.8     285.9077 hatp23b.00000128.out.fits	03:08:53.611        	
306.1239821 +16.7621901     102156.7     287.1183 hatp23b.00000129.out.fits	03:09:58.393        	
306.1239744 +16.7621883     103088.4     286.4158 hatp23b.00000130.out.fits	03:11:03.190        	
306.1239630 +16.7621849     102177.1     286.3388 hatp23b.00000131.out.fits	03:12:07.973        	
306.1239898 +16.7621750     102647.3     286.5211 hatp23b.00000132.out.fits	03:13:12.755        	
306.1239734 +16.7621857     101608.4     285.8382 hatp23b.00000133.out.fits	03:14:17.551        	
306.1239808 +16.7622019     102239.6     285.9529 hatp23b.00000134.out.fits	03:15:22.333        	
306.1239814 +16.7621925     102279.9     286.4718 hatp23b.00000135.out.fits	03:16:27.146        	
306.1239668 +16.7621897       103198      286.444 hatp23b.00000136.out.fits	03:17:31.928        	
306.1239599 +16.7621833     102134.2     286.0378 hatp23b.00000137.out.fits	03:18:36.709        	
306.1239682 +16.7621858       101144      285.219 hatp23b.00000138.out.fits	03:19:41.491        	
306.1239794 +16.7621682     103069.1     285.8394 hatp23b.00000139.out.fits	03:20:46.289        	
306.1239817 +16.7621866     102347.6     284.8846 hatp23b.00000140.out.fits	03:21:51.040        	
306.1239792 +16.7621839     102415.4      285.966 hatp23b.00000141.out.fits	03:22:55.806        	
306.1239802 +16.7621973     102820.1     286.7533 hatp23b.00000142.out.fits	03:24:00.587        	
306.1239770 +16.7621837     103658.8     286.6233 hatp23b.00000143.out.fits	03:25:05.370        	
306.1239769 +16.7621915     103518.7     286.4807 hatp23b.00000144.out.fits	03:26:10.229        	
306.1239713 +16.7621768     104064.9       287.01 hatp23b.00000145.out.fits	03:27:15.011        	
306.1239718 +16.7621980     104354.4     287.6062 hatp23b.00000146.out.fits	03:28:19.809        	
306.1239639 +16.7621989       103942     286.6368 hatp23b.00000147.out.fits	03:29:24.590        	
306.1239746 +16.7621868     99756.66     282.5099 hatp23b.00000148.out.fits	03:30:29.372        	
306.1239623 +16.7621777     104319.1      286.584 hatp23b.00000149.out.fits	03:31:34.170        	
306.1239624 +16.7621921     104320.8     286.5656 hatp23b.00000150.out.fits	03:32:38.951        	
306.1239699 +16.7621807     103973.1     286.7604 hatp23b.00000151.out.fits	03:33:43.748        	
306.1239780 +16.7621850     103271.5     286.6531 hatp23b.00000152.out.fits	03:34:48.530        	
306.1239741 +16.7621934     105139.3     287.9232 hatp23b.00000153.out.fits	03:35:53.312        	
306.1239775 +16.7621896     105691.9     287.7151 hatp23b.00000154.out.fits	03:36:58.109        	
306.1239855 +16.7621901     105585.3     287.9194 hatp23b.00000155.out.fits	03:38:02.891        	
306.1239732 +16.7621893     105473.1     287.7483 hatp23b.00000156.out.fits	03:39:07.689        	
306.1239821 +16.7622005     105308.6     288.1727 hatp23b.00000157.out.fits	03:40:12.471        	
306.1239862 +16.7621926     105405.7     288.1757 hatp23b.00000158.out.fits	03:41:17.238        	
306.1239742 +16.7621951     105576.2     288.1723 hatp23b.00000159.out.fits	03:42:22.004        	
306.1239658 +16.7621826     105869.8     287.8708 hatp23b.00000160.out.fits	03:43:26.738        	
306.1239707 +16.7621723     105735.6     287.6685 hatp23b.00000161.out.fits	03:44:31.491        	
306.1239787 +16.7621845     105882.6     288.1097 hatp23b.00000162.out.fits	03:45:36.305        	
306.1239582 +16.7621815     104418.5     287.0658 hatp23b.00000163.out.fits	03:46:41.103        	
306.1239669 +16.7621874     105602.9      288.077 hatp23b.00000164.out.fits	03:47:45.885        	
306.1239823 +16.7621854     105329.9      288.212 hatp23b.00000165.out.fits	03:48:50.666        	
306.1239879 +16.7621774     105508.8     288.1272 hatp23b.00000166.out.fits	03:49:55.448        	
306.1239756 +16.7621915     105140.6     288.4478 hatp23b.00000167.out.fits	03:51:00.244        	
306.1239750 +16.7621944     105052.8     288.3776 hatp23b.00000168.out.fits	03:52:05.025        	
306.1239758 +16.7621855     106300.9     289.8761 hatp23b.00000169.out.fits	03:53:09.807        	
306.1239604 +16.7621960     105267.3     288.3722 hatp23b.00000170.out.fits	03:54:14.588        	
306.1239575 +16.7621944     105390.7     288.8432 hatp23b.00000171.out.fits	03:55:19.370        	
306.1239870 +16.7621804     105155.7      289.196 hatp23b.00000172.out.fits	03:56:24.125        	
306.1239637 +16.7621761       105240     288.8817 hatp23b.00000173.out.fits	03:57:28.859        	
306.1239790 +16.7622017     105694.6     289.2932 hatp23b.00000174.out.fits	03:58:33.641        	
306.1239734 +16.7621917     103706.2     288.2393 hatp23b.00000175.out.fits	03:59:38.423        	
306.1239937 +16.7621853     104834.8     289.1274 hatp23b.00000176.out.fits	04:00:43.173        	
306.1239759 +16.7621867     104880.1     289.1075 hatp23b.00000177.out.fits	04:01:47.955        	
306.1239635 +16.7621855     104761.2     288.9178 hatp23b.00000178.out.fits	04:02:52.736        	
306.1239896 +16.7621787     104935.2     289.4784 hatp23b.00000179.out.fits	04:03:57.534        	
306.1239818 +16.7621809     105908.3     290.3249 hatp23b.00000180.out.fits	04:05:02.315        	
306.1239677 +16.7621756       105703      289.871 hatp23b.00000181.out.fits	04:06:07.081        	
306.1240012 +16.7621878     105036.5     289.8024 hatp23b.00000182.out.fits	04:07:11.894        	
306.1239678 +16.7621869     104668.1     289.8523 hatp23b.00000183.out.fits	04:08:16.692        	
306.1239618 +16.7621853     105259.5     289.7494 hatp23b.00000184.out.fits	04:09:21.473        	
306.1239596 +16.7621795     105764.5     290.5871 hatp23b.00000185.out.fits	04:10:26.255        	
306.1239617 +16.7621878       105461     290.4357 hatp23b.00000186.out.fits	04:11:31.052        	
306.1239801 +16.7621879       105059      290.052 hatp23b.00000187.out.fits	04:12:35.818        	
306.1239494 +16.7621891     104893.6     291.0132 hatp23b.00000188.out.fits	04:13:40.600        	
306.1239632 +16.7621820     105735.1     291.1552 hatp23b.00000189.out.fits	04:14:45.429        	
306.1240009 +16.7621905     104827.9     290.9466 hatp23b.00000190.out.fits	04:15:50.210        	
306.1239633 +16.7621975     103900.7      290.463 hatp23b.00000191.out.fits	04:16:54.976        	
306.1239616 +16.7621966     104324.4     290.3303 hatp23b.00000192.out.fits	04:17:59.758        	
